index,id,intakedate,intakereason,istransfer,sheltercode,identichipnumber,animalname,breedname,basecolour,speciesname,animalage,sexname,location,movementdate,movementtype,istrial,returndate,returnedreason,deceaseddate,deceasedreason,diedoffshelter,puttosleep,isdoa
108,47659,2017-03-14 00:00:00,Abandoned,0,C17031666,981020021056387,Earl,Domestic Medium Hair,White,Cat,2 years 4 months.,Male,Adoptable Cat Kennels,2017-04-07 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
109,47661,2017-03-15 00:00:00,Abandoned,0,C17031668,981020021050458,Conner,Domestic Short Hair,Black,Cat,3 years 8 months.,Male,Adoptable Cat Big Colony,2017-04-26 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
110,47662,2017-03-15 00:00:00,Abandoned,0,D17031669,981020021056520,Carol,Shep Mix/Great Dane,Black and Brown,Dog,6 years 11 months.,Female,Adoptable Dogs,2017-04-01 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
111,47665,2017-03-15 00:00:00,Abandoned,0,D17031672,982000406743590,Jynx,Bully Breed Mix/Mix,Black,Dog,5 years 4 months.,Female,Adoptable Dogs,2017-04-08 00:00:00,Adoption,0.0,2017-04-11 00:00:00,Incompatible with owner lifestyle,,Died in care,0,0,0
112,47665,2017-03-15 00:00:00,Abandoned,0,D17031672,982000406743590,Jynx,Bully Breed Mix/Mix,Black,Dog,5 years 4 months.,Female,Adoptable Dogs,2017-06-09 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
113,47681,2017-03-18 00:00:00,Abandoned,0,D17031688,,Sisqo`,Siberian Husky/Affenpinscher,Black and White,Dog,3 years 11 months.,Male,Stray Dogs Beta,2017-04-12 00:00:00,Transfer,0.0,,Stray,,Died in care,0,0,0
114,47683,2017-03-18 00:00:00,Abandoned,0,D17031690,981020021048400,Larry,Hound/German Shorthaired Pointer,Red,Dog,3 years 1 month.,Male,Adoptable Dogs,2017-04-12 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
115,47684,2017-03-18 00:00:00,Abandoned,0,C17031691,981020021073679,Gabby (Sage),Domestic Short Hair,Grey,Cat,16 years 8 months.,Female,Adoptable Cat Kennels,2017-04-26 00:00:00,Foster,0.0,2017-05-21 00:00:00,Stray,,Died in care,0,0,0
116,47684,2017-03-18 00:00:00,Abandoned,0,C17031691,981020021073679,Gabby (Sage),Domestic Short Hair,Grey,Cat,16 years 8 months.,Female,Adoptable Cat Kennels,2017-07-27 00:00:00,Foster,0.0,2017-07-31 00:00:00,Stray,,Died in care,0,0,0
117,47684,2017-03-18 00:00:00,Abandoned,0,C17031691,981020021073679,Gabby (Sage),Domestic Short Hair,Grey,Cat,16 years 8 months.,Female,Adoptable Cat Kennels,2017-07-31 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
118,47685,2017-03-18 00:00:00,Abandoned,0,C17031692,981020021056756,Suzette,Domestic Short Hair,Tortie,Cat,18 years 2 months.,Female,Cat room B,2017-04-13 00:00:00,Adoption,0.0,2018-05-10 00:00:00,Moving,,Died in care,0,0,0
119,47685,2017-03-18 00:00:00,Abandoned,0,C17031692,981020021056756,Suzette,Domestic Short Hair,Tortie,Cat,18 years 2 months.,Female,Cat room B,2018-05-14 00:00:00,Transfer,0.0,,Stray,,Died in care,0,0,0
120,47688,2017-03-18 00:00:00,Abandoned,0,C17031695,981020021793437,Beyonce,Domestic Short Hair,Grey and White,Cat,2 years 10 months.,Female,Adoptable Cat Big Colony,2017-03-20 00:00:00,Foster,0.0,2017-04-17 00:00:00,Stray,,Died in care,0,0,0
121,47688,2017-03-18 00:00:00,Abandoned,0,C17031695,981020021793437,Beyonce,Domestic Short Hair,Grey and White,Cat,2 years 10 months.,Female,Adoptable Cat Big Colony,2017-04-26 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
122,47695,2017-03-20 00:00:00,Abandoned,0,D17031702,981020021052890,Earnest,Labrador Retriever/German Shepherd Dog,Black,Dog,2 years 3 months.,Male,Adoptable Dogs,2017-03-31 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
123,47696,2017-03-20 00:00:00,Abandoned,0,C17031703,981020021046869,Pepsi,Domestic Short Hair,Grey and White,Cat,2 years 8 months.,Male,Adoptable Cat Kennels,2017-04-07 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
124,47697,2017-03-21 00:00:00,Abandoned,0,C17031704,981020021063692,William,Domestic Short Hair,Fawn,Cat,3 years 8 months.,Male,Adoptable Cat Big Colony,2017-04-21 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
125,47698,2017-03-21 00:00:00,Stray,0,C17031705,981020021834066,Amal Clooney,Domestic Short Hair,Black,Cat,4 years 10 months.,Female,Adoptable Cat Kennels,2017-03-26 00:00:00,Foster,0.0,2017-05-15 00:00:00,Stray,,Died in care,0,0,0
126,47698,2017-03-21 00:00:00,Stray,0,C17031705,981020021834066,Amal Clooney,Domestic Short Hair,Black,Cat,4 years 10 months.,Female,Adoptable Cat Kennels,2017-06-21 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
127,47701,2017-03-21 00:00:00,,0,C17031708,,Jordan,Domestic Medium Hair,Brown and Black,Cat,4 years 7 months.,Male,Stray Cats,2017-03-28 00:00:00,Transfer,0.0,,Stray,,Died in care,0,0,0
128,47702,2017-03-21 00:00:00,Abandoned,0,D17031709,981020021076139,Sadie,Boxer/Shep Mix,Brindle,Dog,9 years 3 months.,Female,Adoptable Dogs,2017-04-08 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
129,47703,2017-03-21 00:00:00,Abandoned,0,C17031710,981020021049861,Promise,Domestic Long Hair,Black,Cat,2 years 8 months.,Female,Adoptable Cat Big Colony,2017-04-08 00:00:00,Foster,0.0,2017-05-03 00:00:00,Stray,,Died in care,0,0,0
130,47703,2017-03-21 00:00:00,Abandoned,0,C17031710,981020021049861,Promise,Domestic Long Hair,Black,Cat,2 years 8 months.,Female,Adoptable Cat Big Colony,2017-05-03 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
131,47704,2017-03-21 00:00:00,Abandoned,0,D17031711,981020021063925,Charlie,Chihuahua/Mix,Red,Dog,2 years 4 months.,Male,Adoptable Dogs,2017-04-12 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
132,47707,2017-03-22 00:00:00,Abandoned,0,C17031714,981020021850302,Benji,DMH/DSH,Black,Cat,1 year 8 months.,Male,Adoptable Cat Kennels,2017-04-06 00:00:00,Foster,0.0,2017-05-10 00:00:00,Stray,,Died in care,0,0,0
133,47707,2017-03-22 00:00:00,Abandoned,0,C17031714,981020021850302,Benji,DMH/DSH,Black,Cat,1 year 8 months.,Male,Adoptable Cat Kennels,2017-05-16 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
134,47708,2017-03-22 00:00:00,Abandoned,0,C17031715,981020021530896,Simba,DMH/DSH,Black,Cat,1 year 8 months.,Male,Adoptable Cat Kennels,2017-04-06 00:00:00,Foster,0.0,2017-05-11 00:00:00,Stray,,Died in care,0,0,0
135,47708,2017-03-22 00:00:00,Abandoned,0,C17031715,981020021530896,Simba,DMH/DSH,Black,Cat,1 year 8 months.,Male,Adoptable Cat Kennels,2017-05-23 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
136,47710,2017-03-22 00:00:00,Abandoned,0,D17031717,,Jayce,Pitbull,Blue,Dog,5 years 8 months.,Male,Stray Dogs Theta,2017-04-02 00:00:00,Reclaimed,0.0,,Stray,,Died in care,0,0,0
137,47712,2017-03-23 00:00:00,Stray,0,D17031665,981020021071032,Maya,Pomeranian/Siberian Husky,Silver,Dog,2 years 6 months.,Female,Dog room C,2017-03-31 00:00:00,Adoption,0.0,2017-08-01 00:00:00,Stray,,Died in care,0,0,0
138,47712,2017-03-23 00:00:00,Stray,0,D17031665,981020021071032,Maya,Pomeranian/Siberian Husky,Silver,Dog,2 years 6 months.,Female,Dog room C,2017-08-19 00:00:00,Adoption,0.0,2018-03-29 00:00:00,Stray,,Died in care,0,0,0
139,47712,2017-03-23 00:00:00,Stray,0,D17031665,981020021071032,Maya,Pomeranian/Siberian Husky,Silver,Dog,2 years 6 months.,Female,Dog room C,2018-03-30 00:00:00,Reclaimed,0.0,,Stray,,Died in care,0,0,0
140,47714,2017-03-23 00:00:00,Abandoned,0,D17031721,981020021045164,Acheron,Pitbull,Grey,Dog,4 years 7 months.,Male,Adoptable Dogs,2017-05-20 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
141,47715,2017-03-23 00:00:00,Abandoned,0,D17031722,981020021067077,Renesmee,Pitbull/Mix,Brown,Dog,6 years 2 months.,Female,Office,2017-05-11 00:00:00,Foster,0.0,2017-07-06 00:00:00,Stray,,Died in care,0,0,0
142,47715,2017-03-23 00:00:00,Abandoned,0,D17031722,981020021067077,Renesmee,Pitbull/Mix,Brown,Dog,6 years 2 months.,Female,Office,2017-07-09 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
143,47717,2017-03-23 00:00:00,Police Assist,0,D17031724,981020021051539,Luna,Pitbull/Mix,Black and White,Dog,4 years 8 months.,Female,Adoptable Dogs,2017-06-07 00:00:00,Adoption,0.0,2017-12-28 00:00:00,Police Assist,,Died in care,0,0,0
144,47717,2017-03-23 00:00:00,Police Assist,0,D17031724,981020021051539,Luna,Pitbull/Mix,Black and White,Dog,4 years 8 months.,Female,Adoptable Dogs,2018-01-30 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
145,47718,2017-03-23 00:00:00,Abandoned,0,D17031725,981020021053268,Tank,American Staffordshire Terrier,Black and White,Dog,6 years 8 months.,Male,Adoptable Dogs,2017-05-07 00:00:00,Adoption,0.0,2017-08-21 00:00:00,Unsuitable Accommodation,,Died in care,0,0,0
146,47718,2017-03-23 00:00:00,Abandoned,0,D17031725,981020021053268,Tank,American Staffordshire Terrier,Black and White,Dog,6 years 8 months.,Male,Adoptable Dogs,2017-09-15 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
147,47721,2017-03-24 00:00:00,Incompatible with owner lifestyle,0,D17031728,981020021070556,Smokey,Terrier,Grey and White,Dog,2 years 8 months.,Male,Adoptable Dogs,2017-04-05 00:00:00,Adoption,0.0,2017-06-24 00:00:00,Incompatible with owner lifestyle,,Died in care,0,0,0
148,47721,2017-03-24 00:00:00,Incompatible with owner lifestyle,0,D17031728,981020021070556,Smokey,Terrier,Grey and White,Dog,2 years 8 months.,Male,Adoptable Dogs,2017-06-29 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
149,47724,2017-03-24 00:00:00,Abandoned,0,H17031666,,Magnolia,Rex,White,House Rabbit,6 years 1 month.,Female,Lobby,2017-04-04 00:00:00,Foster,0.0,2017-04-05 00:00:00,Stray,,Died in care,0,0,0
150,47724,2017-03-24 00:00:00,Abandoned,0,H17031666,,Magnolia,Rex,White,House Rabbit,6 years 1 month.,Female,Lobby,2017-04-06 00:00:00,Adoption,0.0,2018-07-20 00:00:00,Unsuitable Accommodation,,Died in care,0,0,0
151,47724,2017-03-24 00:00:00,Abandoned,0,H17031666,,Magnolia,Rex,White,House Rabbit,6 years 1 month.,Female,Lobby,2018-08-09 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
152,47725,2017-03-24 00:00:00,Abandoned,0,R17031732,,Sailor,Lionhead/Jersey Wooly,White,House Rabbit,5 years 5 months.,Male,Lobby,2017-04-01 00:00:00,Transfer,0.0,,Stray,,Died in care,0,0,0
153,47727,2017-03-24 00:00:00,Abandoned,0,D17031734,0A1220492C,Elliot,Terrier/Beagle,Brown,Dog,9 years 8 months.,Male,Adoptable Dogs,2017-04-08 00:00:00,Adoption,0.0,2017-11-03 00:00:00,Incompatible with owner lifestyle,,Died in care,0,0,0
154,47727,2017-03-24 00:00:00,Abandoned,0,D17031734,0A1220492C,Elliot,Terrier/Beagle,Brown,Dog,9 years 8 months.,Male,Adoptable Dogs,2017-11-15 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
155,47728,2017-03-24 00:00:00,Abandoned,0,D17031735,981020021052561,Moto,Rat Terrier,Black and White,Dog,16 years 8 months.,Male,Adoptable Dogs,2017-04-05 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
156,47730,2017-03-24 00:00:00,Abandoned,0,C17031737,981020021077325,Beemer,Domestic Short Hair,Orange and White,Cat,1 year 11 months.,Male,Adoptable Cat Kennels,2017-04-07 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
157,47733,2017-03-24 00:00:00,,0,R17031740,,Peter,Rex,Chocolate,House Rabbit,2 years 2 months.,Male,Lobby,2017-04-07 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
158,47735,2017-03-24 00:00:00,Abandoned,0,R17031742,,Cottontail,American,Brown,House Rabbit,4 years 3 months.,Female,Lobby,2017-04-12 00:00:00,Transfer,0.0,,Stray,,Died in care,0,0,0
159,47736,2017-03-24 00:00:00,Abandoned,0,R17031743,,Floppsy,Dutch,Brown,House Rabbit,4 years 3 months.,Male,Lobby,2017-04-07 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
160,47737,2017-03-24 00:00:00,Abandoned,0,R17031744,,Mopsy,Rex,Chocolate,House Rabbit,4 years 3 months.,Female,Lobby,2017-04-12 00:00:00,Transfer,0.0,,Stray,,Died in care,0,0,0
161,47738,2017-03-25 00:00:00,Biting,0,D17031745,,Kingston,Australian Shepherd/Border Collie,Black and White,Dog,4 years 5 months.,Male,Stray Dogs Theta,2017-04-04 00:00:00,Reclaimed,0.0,,Stray,,Died in care,0,0,0
162,47740,2017-03-25 00:00:00,Abandoned,0,R17031747,,Whiskers,Standard,White,Rat,4 years 6 months.,Male,Lobby,2017-04-22 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
163,47741,2017-03-25 00:00:00,Abandoned,0,R17031748,,Racer,Standard,Grey and White,Rat,4 years 7 months.,Male,Lobby,2017-04-22 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
164,47742,2017-03-25 00:00:00,Abandoned,0,D17031749,981020021053540,Snickers,Mastiff/Mix,Tan,Dog,2 years 7 months.,Male,Adoptable Dogs,2017-04-17 00:00:00,Adoption,0.0,,Stray,2017-04-29 00:00:00,"UU - untreatable, unmanageable",1,0,0
165,47744,2017-03-25 00:00:00,Abandoned,0,D17031751,981020021044222,Tara,Pitbull/Labrador Retriever,Black,Dog,2 years 6 months.,Female,Adoptable Dogs,2017-04-15 00:00:00,Foster,0.0,2017-05-27 00:00:00,Stray,,Died in care,0,0,0
166,47744,2017-03-25 00:00:00,Abandoned,0,D17031751,981020021044222,Tara,Pitbull/Labrador Retriever,Black,Dog,2 years 6 months.,Female,Adoptable Dogs,2017-05-27 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
167,47747,2017-03-27 00:00:00,Abandoned,0,D17031754,981020021817417,Jelly,Border Collie/Mix,Black and White,Dog,2 years 9 months.,Female,Adoptable Dogs,2017-03-29 00:00:00,Foster,0.0,2017-04-21 00:00:00,Stray,,Died in care,0,0,0
168,47747,2017-03-27 00:00:00,Abandoned,0,D17031754,981020021817417,Jelly,Border Collie/Mix,Black and White,Dog,2 years 9 months.,Female,Adoptable Dogs,2017-05-13 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
169,47748,2017-03-27 00:00:00,Abandoned,0,D17031755,981020021788396,Peach,Border Collie/Mix,Brown,Dog,1 year 8 months.,Female,Adoptable Dogs,2017-03-29 00:00:00,Foster,0.0,2017-05-05 00:00:00,Stray,,Died in care,0,0,0
170,47748,2017-03-27 00:00:00,Abandoned,0,D17031755,981020021788396,Peach,Border Collie/Mix,Brown,Dog,1 year 8 months.,Female,Adoptable Dogs,2017-05-08 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
171,47749,2017-03-27 00:00:00,Abandoned,0,D17031756,981020021818666,Buster Brown,Border Collie/Mix,Brown and White,Dog,1 year 8 months.,Male,Adoptable Dogs,2017-04-22 00:00:00,Foster,0.0,2017-05-10 00:00:00,Stray,,Died in care,0,0,0
172,47749,2017-03-27 00:00:00,Abandoned,0,D17031756,981020021818666,Buster Brown,Border Collie/Mix,Brown and White,Dog,1 year 8 months.,Male,Adoptable Dogs,2017-05-14 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
173,47750,2017-03-27 00:00:00,Abandoned,0,D17031757,981020021822503,Pepper,Border Collie/Mix,Brown and White,Dog,2 years 0 months.,Female,Stray Dogs Beta,2017-03-29 00:00:00,Foster,0.0,2017-05-05 00:00:00,Stray,,Died in care,0,0,0
174,47750,2017-03-27 00:00:00,Abandoned,0,D17031757,981020021822503,Pepper,Border Collie/Mix,Brown and White,Dog,2 years 0 months.,Female,Stray Dogs Beta,2017-05-08 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
175,47751,2017-03-27 00:00:00,Abandoned,0,D17031758,981020021786796,Butter,Border Collie/Mix,Brown and White,Dog,1 year 8 months.,Male,Adoptable Dogs,2017-03-29 00:00:00,Foster,0.0,2017-04-21 00:00:00,Stray,,Died in care,0,0,0
176,47751,2017-03-27 00:00:00,Abandoned,0,D17031758,981020021786796,Butter,Border Collie/Mix,Brown and White,Dog,1 year 8 months.,Male,Adoptable Dogs,2017-04-22 00:00:00,Foster,0.0,2017-05-05 00:00:00,Stray,,Died in care,0,0,0
177,47751,2017-03-27 00:00:00,Abandoned,0,D17031758,981020021786796,Butter,Border Collie/Mix,Brown and White,Dog,1 year 8 months.,Male,Adoptable Dogs,2017-05-09 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
178,47752,2017-03-27 00:00:00,Abandoned,0,D17031759,981020021838440,Pistol Pete,Border Collie/Mix,Black and White,Dog,1 year 8 months.,Male,Adoptable Dogs,2017-03-29 00:00:00,Foster,0.0,2017-04-21 00:00:00,Stray,,Died in care,0,0,0
179,47752,2017-03-27 00:00:00,Abandoned,0,D17031759,981020021838440,Pistol Pete,Border Collie/Mix,Black and White,Dog,1 year 8 months.,Male,Adoptable Dogs,2017-04-22 00:00:00,Foster,0.0,2017-05-10 00:00:00,Stray,,Died in care,0,0,0
180,47752,2017-03-27 00:00:00,Abandoned,0,D17031759,981020021838440,Pistol Pete,Border Collie/Mix,Black and White,Dog,1 year 8 months.,Male,Adoptable Dogs,2017-05-16 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
181,47753,2017-03-27 00:00:00,Abandoned,0,D17031760,981020021805080,King,Border Collie/Mix,Black and White,Dog,2 years 2 months.,Male,Dog room D,2017-03-29 00:00:00,Foster,0.0,2017-04-21 00:00:00,Stray,,Died in care,0,0,0
182,47753,2017-03-27 00:00:00,Abandoned,0,D17031760,981020021805080,King,Border Collie/Mix,Black and White,Dog,2 years 2 months.,Male,Dog room D,2017-04-22 00:00:00,Foster,0.0,2017-05-10 00:00:00,Stray,,Died in care,0,0,0
183,47753,2017-03-27 00:00:00,Abandoned,0,D17031760,981020021805080,King,Border Collie/Mix,Black and White,Dog,2 years 2 months.,Male,Dog room D,2017-05-10 00:00:00,Adoption,0.0,2018-07-17 00:00:00,Moving,,Died in care,0,0,0
184,47753,2017-03-27 00:00:00,Abandoned,0,D17031760,981020021805080,King,Border Collie/Mix,Black and White,Dog,2 years 2 months.,Male,Dog room D,2018-07-23 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
185,47754,2017-03-27 00:00:00,Abandoned,0,D17031761,981020021799874,Chutney,Border Collie/Mix,Brown and White,Dog,1 year 8 months.,Female,Adoptable Dogs,2017-03-29 00:00:00,Foster,0.0,2017-05-05 00:00:00,Stray,,Died in care,0,0,0
186,47754,2017-03-27 00:00:00,Abandoned,0,D17031761,981020021799874,Chutney,Border Collie/Mix,Brown and White,Dog,1 year 8 months.,Female,Adoptable Dogs,2017-05-10 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
187,47755,2017-03-27 00:00:00,Abandoned,0,D17031762,981020021814169,Lucy Lu,Border Collie/Mix,Black and White,Dog,1 year 8 months.,Female,Adoptable Dogs,2017-03-29 00:00:00,Foster,0.0,2017-04-21 00:00:00,Stray,,Died in care,0,0,0
188,47755,2017-03-27 00:00:00,Abandoned,0,D17031762,981020021814169,Lucy Lu,Border Collie/Mix,Black and White,Dog,1 year 8 months.,Female,Adoptable Dogs,2017-04-22 00:00:00,Foster,0.0,2017-05-10 00:00:00,Stray,,Died in care,0,0,0
189,47755,2017-03-27 00:00:00,Abandoned,0,D17031762,981020021814169,Lucy Lu,Border Collie/Mix,Black and White,Dog,1 year 8 months.,Female,Adoptable Dogs,2017-05-12 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
190,47756,2017-03-27 00:00:00,Abandoned,0,D17031763,981020021807634,Vista,Border Collie/Mix,Black and White,Dog,1 year 8 months.,Female,Adoptable Dogs,2017-03-29 00:00:00,Foster,0.0,2017-04-21 00:00:00,Stray,,Died in care,0,0,0
191,47756,2017-03-27 00:00:00,Abandoned,0,D17031763,981020021807634,Vista,Border Collie/Mix,Black and White,Dog,1 year 8 months.,Female,Adoptable Dogs,2017-04-21 00:00:00,Foster,0.0,2017-05-05 00:00:00,Stray,,Died in care,0,0,0
192,47756,2017-03-27 00:00:00,Abandoned,0,D17031763,981020021807634,Vista,Border Collie/Mix,Black and White,Dog,1 year 8 months.,Female,Adoptable Dogs,2017-05-09 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
193,47757,2017-03-27 00:00:00,Abandoned,0,D17031764,981020021789383,Honey,Border Collie/Mix,Brown and White,Dog,1 year 8 months.,Female,Adoptable Dogs,2017-03-29 00:00:00,Foster,0.0,2017-05-05 00:00:00,Stray,,Died in care,0,0,0
194,47757,2017-03-27 00:00:00,Abandoned,0,D17031764,981020021789383,Honey,Border Collie/Mix,Brown and White,Dog,1 year 8 months.,Female,Adoptable Dogs,2017-05-09 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
195,47759,2017-03-27 00:00:00,Stray,0,D17031766,981020021063234,Sam,Chihuahua/Mix,Tan,Dog,13 years 7 months.,Female,Stray Dogs Alpha,2017-04-22 00:00:00,Foster,0.0,2017-05-30 00:00:00,Stray,,Died in care,0,0,0
196,47759,2017-03-27 00:00:00,Stray,0,D17031766,981020021063234,Sam,Chihuahua/Mix,Tan,Dog,13 years 7 months.,Female,Stray Dogs Alpha,2017-07-16 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
197,47760,2017-03-27 00:00:00,Abandoned,0,D17031767,981020021049797,Maverick,German Shepherd Dog,Ruddy,Dog,3 years 7 months.,Male,Adoptable Dogs,2017-04-02 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
198,47762,2017-03-27 00:00:00,Abandoned,0,D17031769,981020021523069,Lola,Chihuahua,Tan,Dog,6 years 8 months.,Female,Special Care Dogs,2017-05-19 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
199,47763,2017-03-28 00:00:00,Abandoned,0,C17031770,981020021070874,Robin,DSH/Unknown,Black,Cat,8 years 8 months.,Female,Adoptable Cat Middle Colony,2017-04-08 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
200,47764,2017-03-28 00:00:00,Abandoned,0,D17031771,981020021064098,Monet,Pitbull/Mix,Brown,Dog,2 years 8 months.,Female,Adoptable Dogs,2017-04-29 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
201,47765,2017-03-28 00:00:00,Abandoned,0,D17031772,,Blaze,Weimaraner/Terrier,Blue,Dog,2 years 10 months.,Male,Stray Dogs Beta,2017-04-19 00:00:00,Transfer,0.0,,Stray,,Died in care,0,0,0
202,47766,2017-03-28 00:00:00,Abandoned,0,D17031773,981020021066419,Peanut,Pit Bull Terrier,Brown,Dog,2 years 8 months.,Male,Stray Dogs Beta,2017-05-03 00:00:00,Adoption,0.0,2017-05-15 00:00:00,Moving,,Died in care,0,0,0
203,47766,2017-03-28 00:00:00,Abandoned,0,D17031773,981020021066419,Peanut,Pit Bull Terrier,Brown,Dog,2 years 8 months.,Male,Stray Dogs Beta,2017-05-25 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
204,47767,2017-03-28 00:00:00,Abandoned,0,C17031774,,Xavier,DSH/Unknown,Brown and Black,Cat,6 years 2 months.,Male,Stray Cats,2017-04-07 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
205,47768,2017-03-28 00:00:00,Abandoned,0,C17031775,982000364502884,Sapphire,Domestic Medium Hair,Grey,Cat,4 years 6 months.,Female,Stray Cats,2017-04-02 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
206,47769,2017-03-28 00:00:00,Abandoned,0,D17031776,981020021044752,Enzo,Chihuahua/Miniature Pinscher,White,Dog,2 years 3 months.,Male,Adoptable Dogs,2017-04-04 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
207,47770,2017-03-28 00:00:00,Abandoned,0,D17031777,981020021047470,Little,Rat Terrier/Mix,Cream,Dog,7 years 8 months.,Female,Adoptable Dogs,2017-04-04 00:00:00,Adoption,0.0,2017-05-02 00:00:00,Stray,,Died in care,0,0,0
208,47770,2017-03-28 00:00:00,Abandoned,0,D17031777,981020021047470,Little,Rat Terrier/Mix,Cream,Dog,7 years 8 months.,Female,Adoptable Dogs,2017-05-07 00:00:00,Adoption,0.0,,Stray,,Died in care,0,0,0
209,47771,2017-03-28 00:00:00,Abandoned,0,D17031778,981020021070308,Chica,Rat Terrier/Beagle,Tricolour,Dog,8 years 8 months.,Female,Adoptable Dogs,2017-04-01 00:00:00,Adoption,0.0,2017-04-06 00:00:00,Incompatible with owner lifestyle,,Died in care,0,0,0
